[CARD]gb|AAA26684.1|ARO:3002829|vgaA	[CARD]gb|ABH10964.1|ARO:3002830|vgaALC
[CARD]gb|CAJ32373.2|ARO:3002262|IND-6	[CARD]gb|CAJ32373.2|ARO:3002262|IND-6
[CARD]gb|KIX81495.1|ARO:3002813|lmrB	[CARD]gb|KIX81495.1|ARO:3002813|lmrB
[CARD]gb|KIX81495.1|ARO:3002813|lmrB	[SWISSPROT]sp|O35018|LMRB_BACSU
[CARD]gb|ACJ59254.1|ARO:3000768|abeS	[CARD]gb|ACJ59254.1|ARO:3000768|abeS
[CARD]gb|AAK60186.1|ARO:3003014|dfrA16	[CARD]gb|AAK60186.1|ARO:3003014|dfrA16
[CARD]gb|CAE53424.1|ARO:3003016|dfrA20	[CARD]gb|CAE53424.1|ARO:3003016|dfrA20
[CARD]gb|BAA11236.1|ARO:3000206|emrK	[CARD]gb|BAA11236.1|ARO:3000206|emrK
[CARD]gb|AAT90847.1|ARO:3003557|SFB-1	[CARD]gb|AAT90847.1|ARO:3003557|SFB-1
[CARD]gb|BAC11911.1|ARO:3003551|emeA	[CARD]gb|BAC11911.1|ARO:3003551|emeA
[CARD]gb|ACL13298.1|ARO:3003110|catB10	[CARD]gb|ACL13298.1|ARO:3003110|catB10
[CARD]gb|AAX14802.1|ARO:3000781|adeJ	[CARD]gb|AAX14802.1|ARO:3000781|adeJ
[CARD]gb|CAC14596.1|ARO:3003057|smeF	[CARD]gb|CAC14596.1|ARO:3003057|smeF
[CARD]gb|BAA07390.1|ARO:3002893|tcr3	[CARD]gb|BAA07390.1|ARO:3002893|tcr3
[CARD]gb|CAA88265.1|ARO:3002898|SAT-3	[CARD]gb|CAA88265.1|ARO:3002898|SAT-3
[CARD]gb|CAC80727.1|ARO:3000476|tet(31)	[CARD]gb|CAC80727.1|ARO:3000476|tet(31)
[CARD]gb|CAL48457.1|ARO:3002857|dfrA26	[CARD]gb|CAL48457.1|ARO:3002857|dfrA26
[CARD]gb|AAC76296.1|ARO:3000656|AcrS	[CARD]gb|AAC76296.1|ARO:3000656|AcrS
[CARD]gb|CAG34233.2|ARO:3003019|dfrA23	[CARD]gb|CAG34233.2|ARO:3003019|dfrA23
[CARD]gb|AAB41059.1|ARO:3002884|iri	[CARD]gb|AAB41059.1|ARO:3002884|iri
[CARD]gb|BAO79432.1|ARO:3000785|cmeC	[CARD]gb|BAO79432.1|ARO:3000785|cmeC
[CARD]gb|CCP46182.1|ARO:3003035|mfpA	[CARD]gb|CCP46182.1|ARO:3003035|mfpA
[CARD]gb|CAB41414.1|ARO:3002836|lnuB	[CARD]gb|CAB41414.1|ARO:3002836|lnuB
[CARD]gb|CCC86795.1|ARO:3001209|mecC	[CARD]gb|CCC86795.1|ARO:3001209|mecC
[CARD]gb|AAB41956.1|ARO:3000800|MexC	[CARD]gb|AAB41956.1|ARO:3000800|MexC
[CARD]gb|BAL14456.1|ARO:3000854|SMB-1	[CARD]gb|BAL14456.1|ARO:3000854|SMB-1
[CARD]gb|AAC75136.1|ARO:3000793|mdtB	[CARD]gb|AAC75136.1|ARO:3000793|mdtB
[CARD]gb|ACG70184.1|ARO:3002788|QnrD1	[CARD]gb|ACG70184.1|ARO:3002788|QnrD1
[CARD]gb|ACG70184.1|ARO:3002788|QnrD1	[CARD]gb|AHY03238.1|ARO:3002789|QnrD2
[CARD]gb|AAM09849.1|ARO:3000005|vanD	[CARD]gb|AAM09849.1|ARO:3000005|vanD
[CARD]gb|AHA41499.1|ARO:3002948|vanH_in_vanO_cl	[CARD]gb|AHA41499.1|ARO:3002948|vanH_in_vanO_cl
[CARD]gb|AAN28721.1|ARO:3002871|tet(37)	[CARD]gb|AAN28721.1|ARO:3002871|tet(37)
[CARD]gb|ACX92987.1|ARO:3002845|vatH	[CARD]gb|ACX92987.1|ARO:3002845|vatH
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AIS67611.1|ARO:3003163|CTX-M-155
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAY84742.1|ARO:3001904|CTX-M-42
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABM97538.1|ARO:3001919|CTX-M-58
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063860086.1|ARO:3001948|CTX-M-88
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AEM44650.1|ARO:3001967|CTX-M-107
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAF93177.1|ARO:3001874|CTX-M-11
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ADY02545.1|ARO:3001960|CTX-M-101
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|BAD16611.1|ARO:3001898|CTX-M-36
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|CAA63262.1|ARO:3001864|CTX-M-1
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAP43508.1|ARO:3001892|CTX-M-30
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABY91281.1|ARO:3001930|CTX-M-69
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABB59946.1|ARO:3001943|CTX-M-82
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AET99223.1|ARO:3001977|CTX-M-117
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAR99493.1|ARO:3001896|CTX-M-34
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AFA51701.1|ARO:3001982|CTX-M-123
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABI34705.1|ARO:3001917|CTX-M-55
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AIT97310.1|ARO:3003166|CTX-M-158
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABV81082.1|ARO:3001929|CTX-M-68
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AGW25368.1|ARO:3002000|CTX-M-142
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AFY98865.1|ARO:3001997|CTX-M-139
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABN09669.1|ARO:3001922|CTX-M-61
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABC18328.3|ARO:3001916|CTX-M-54
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAL86924.1|ARO:3001884|CTX-M-22
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ACU00153.1|ARO:3001974|CTX-M-114
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|BAF63422.1|ARO:3001925|CTX-M-64
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|CAD70280.1|ARO:3001890|CTX-M-28
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAO88912.1|ARO:3001895|CTX-M-33
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|CAG28417.1|ARO:3001956|CTX-M-96
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AIS67613.1|ARO:3003165|CTX-M-157
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AEM44654.1|ARO:3001969|CTX-M-109
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABW86620.2|ARO:3001941|CTX-M-80
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|CAA71321.1|ARO:3001866|CTX-M-3
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABB17185.1|ARO:3001914|CTX-M-52
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AFQ94051.1|ARO:3001991|CTX-M-132
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|CAL80726.1|ARO:3001921|CTX-M-60
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|CDG50843.1|ARO:3001962|CTX-M-103
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|CAD89606.1|ARO:3001894|CTX-M-32
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AIS67612.1|ARO:3003164|CTX-M-156
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ACV92002.1|ARO:3001932|CTX-M-71
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABB72225.1|ARO:3001915|CTX-M-53
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABO09821.1|ARO:3001940|CTX-M-79
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABQ45409.1|ARO:3001927|CTX-M-66
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAL99990.1|ARO:3001885|CTX-M-23
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AHX39588.1|ARO:3002002|CTX-M-144
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAG34108.1|ARO:3001875|CTX-M-12
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAV97957.1|ARO:3001933|CTX-M-72
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AEI70324.1|ARO:3001976|CTX-M-116
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AGG08693.1|ARO:3001995|CTX-M-136
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAP22736.1|ARO:3001891|CTX-M-29
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAT68658.1|ARO:3001873|CTX-M-10
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAT70415.1|ARO:3001899|CTX-M-37
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ABP04245.1|ARO:3001923|CTX-M-62
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AAL02127.1|ARO:3001878|CTX-M-15
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AKO63213.1|ARO:3003646|CTX-M-162
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AKO63214.1|ARO:3003647|CTX-M-163
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|AKR53959.1|ARO:3003648|CTX-M-164
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|CFW94147.1|ARO:3003650|CTX-M-166
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_088245211.1|ARO:3001986|CTX-M-127
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_070064534.1|ARO:3001996|CTX-M-138
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_156404649.1|ARO:3002001|CTX-M-143
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_102607454.1|ARO:3002004|CTX-M-146
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063859959.1|ARO:3002007|CTX-M-150
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_168247876.1|ARO:3002010|CTX-M-153
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_110093562.1|ARO:3002011|CTX-M-154
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063859974.1|ARO:3005590|CTX-M-167
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063859976.1|ARO:3005592|CTX-M-169
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063859984.1|ARO:3005593|CTX-M-170
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063859993.1|ARO:3005595|CTX-M-172
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063859998.1|ARO:3005596|CTX-M-173
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063860009.1|ARO:3005598|CTX-M-175
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063860014.1|ARO:3005599|CTX-M-176
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063860019.1|ARO:3005600|CTX-M-177
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_104009847.1|ARO:3005601|CTX-M-178
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063860025.1|ARO:3005602|CTX-M-179
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063860034.1|ARO:3005603|CTX-M-180
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063860035.1|ARO:3005604|CTX-M-181
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_063860036.1|ARO:3005605|CTX-M-182
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_064511490.1|ARO:3005606|CTX-M-183
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_064511491.1|ARO:3005607|CTX-M-184
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_065419569.1|ARO:3005609|CTX-M-186
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_104009848.1|ARO:3005610|CTX-M-187
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_068981632.1|ARO:3005611|CTX-M-188
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_068981633.1|ARO:3005612|CTX-M-189
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_069280706.1|ARO:3005613|CTX-M-190
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_077767290.1|ARO:3005616|CTX-M-193
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_077767291.1|ARO:3005617|CTX-M-194
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_085562400.1|ARO:3005620|CTX-M-197
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_087587947.1|ARO:3005622|CTX-M-199
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_088245215.1|ARO:3005625|CTX-M-202
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_088245212.1|ARO:3005626|CTX-M-203
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_088245225.1|ARO:3005627|CTX-M-204
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_102607455.1|ARO:3005629|CTX-M-206
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_102607456.1|ARO:3005630|CTX-M-207
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_109545060.1|ARO:3005631|CTX-M-208
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_109545061.1|ARO:3005632|CTX-M-209
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_109545062.1|ARO:3005633|CTX-M-210
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_109545063.1|ARO:3005634|CTX-M-211
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_109545064.1|ARO:3005635|CTX-M-212
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_109791209.1|ARO:3005639|CTX-M-216
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_109791214.1|ARO:3005641|CTX-M-218
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_111672902.1|ARO:3005643|CTX-M-220
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_116786829.1|ARO:3005645|CTX-M-222
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_094166899.1|ARO:3005647|CTX-M-224
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_136512064.1|ARO:3005648|CTX-M-225
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_136512065.1|ARO:3005649|CTX-M-226
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_148044409.1|ARO:3005650|CTX-M-227
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_148044410.1|ARO:3005651|CTX-M-228
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_156404650.1|ARO:3005653|CTX-M-230
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_156404651.1|ARO:3005654|CTX-M-231
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_156404652.1|ARO:3005655|CTX-M-232
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_168247877.1|ARO:3005657|CTX-M-234
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_156658722.1|ARO:3005659|CTX-M-236
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_188331864.1|ARO:3005660|CTX-M-237
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_188331865.1|ARO:3005661|CTX-M-238
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WP_204376225.1|ARO:3005666|CTX-M-244
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|QSL96845.1|ARO:3008135|CTX-M-245
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|QVO43831.1|ARO:3008136|CTX-M-246
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|UBL87559.1|ARO:3008140|CTX-M-251
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|UTS94240.1|ARO:3008143|CTX-M-254
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|UUF82537.1|ARO:3008145|CTX-M-256
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|UVW30758.1|ARO:3008146|CTX-M-257
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|UXG78560.1|ARO:3008147|CTX-M-258
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|UXY93308.1|ARO:3008148|CTX-M-259
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WHM00223.1|ARO:3008150|CTX-M-261
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WHL55054.1|ARO:3008151|CTX-M-262
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WHL55055.1|ARO:3008152|CTX-M-263
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WHL55056.1|ARO:3008153|CTX-M-264
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WHL55057.1|ARO:3008154|CTX-M-265
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WKB12816.1|ARO:3008155|CTX-M-266
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WNH41474.1|ARO:3008157|CTX-M-268
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|ENH5532102.1|ARO:3008160|CTX-M-271
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|XHE66952.1|ARO:3008162|CTX-M-273
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|XHO32884.1|ARO:3008163|CTX-M-274
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|XHO32885.1|ARO:3008164|CTX-M-275
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|XHO32886.1|ARO:3008165|CTX-M-276
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[CARD]gb|WFP45935.1|ARO:3008149|CTX-M-260
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[SWISSPROT]sp|A0A5R8T042|BLC15_ECO25
[CARD]gb|AEM44651.1|ARO:3001968|CTX-M-108	[SWISSPROT]sp|P28585|BLC1_ECOLX
[CARD]gb|BAB56495.1|ARO:3000746|mepR	[CARD]gb|BAB56495.1|ARO:3000746|mepR
[CARD]gb|AAL14440.1|ARO:3000775|adeB	[CARD]gb|AAL14440.1|ARO:3000775|adeB
[CARD]gb|BAE77933.1|ARO:3000518|CRP	[CARD]gb|BAE77933.1|ARO:3000518|CRP
[CARD]gb|AAC61671.1|ARO:3002842|vatC	[CARD]gb|AAC61671.1|ARO:3002842|vatC
[CARD]gb|CAC81324.1|ARO:3003015|dfrA19	[CARD]gb|CAC81324.1|ARO:3003015|dfrA19
[CARD]gb|CAC14595.1|ARO:3003056|smeE	[CARD]gb|CAC14595.1|ARO:3003056|smeE
[CARD]gb|ACH58994.1|ARO:3002512|LRA-17	[CARD]gb|ACH58994.1|ARO:3002512|LRA-17
[CARD]gb|AAL68827.1|ARO:3000605|Erm(36)	[CARD]gb|AAL68827.1|ARO:3000605|Erm(36)
[CARD]gb|AGV10818.1|ARO:3002669|APH(2'')-Ig	[CARD]gb|AGV10818.1|ARO:3002669|APH(2'')-Ig
[CARD]gb|CAD70268.1|ARO:3002704|fexA	[CARD]gb|CAD70268.1|ARO:3002704|fexA
[CARD]gb|AHE40557.1|ARO:3002626|ANT(6)-Ia	[CARD]gb|AHE40557.1|ARO:3002626|ANT(6)-Ia
